2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,44
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,45
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,46
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,47
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,48
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,49
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,50
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Sports,51
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,52
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,53
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Sports,54
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,55
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,56
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,57
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Sports,58
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,59
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,60
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Strategy,61
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,62
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,63
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,64
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,65
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,66
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,67
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,68
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,69
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Adventure,70
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,71
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Driving,72
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,73
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,74
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,75
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Sports,76
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,77
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Strategy,78
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,79
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,80
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,81
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,82
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Strategy,83
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Driving,84
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,85
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,86
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Adventure,87
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,88
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,89
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,90
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,91
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,92
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,93
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Strategy,94
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Sports,95
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,96
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,97
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,98
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Sports,99
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,100
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,101
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Strategy,102
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,103
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,104
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,105
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,106
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Sports,107
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Sports,108
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,109
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,110
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,111
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Driving,112
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,113
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,114
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Driving,115
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,116
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,117
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Strategy,118
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,119
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Driving,120
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,121
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,122
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,123
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Sports,124
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Sports,125
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,126
2019-04-09 16,28,36.205 13666-13666/com.example.myapplication D/rag1,Action,127
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,128
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Sports,129
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Sports,130
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,131
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,132
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,133
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,134
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Strategy,135
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,136
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Strategy,137
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Strategy,138
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,139
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Strategy,140
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,141
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Driving,142
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,143
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Strategy,144
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,145
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Adventure,146
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,147
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,148
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,149
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,150
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,151
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,152
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Sports,153
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,154
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Strategy,155
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Driving,156
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,157
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,158
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,159
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Sports,160
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,161
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Strategy,162
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Strategy,163
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,164
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,165
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,166
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Strategy,167
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Driving,168
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Strategy,169
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,170
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Strategy,171
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,172
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,173
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,174
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,175
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,176
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,177
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,178
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Racing,179
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,180
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,181
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,182
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Sports,183
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,184
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,185
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,186
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,187
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Sports,188
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Sports,189
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,190
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,191
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Sports,192
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,193
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,194
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,195
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,196
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,197
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Action,198
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Strategy,199
2019-04-09 16,28,36.206 13666-13666/com.example.myapplication D/rag1,Driving,200
2019-04-09 16,32,11.547 14872-14872/com.example.myapplication D/rag3,Sports,201
2019-04-09 16,32,11.547 14872-14872/com.example.myapplication D/rag3,Action,202
2019-04-09 16,32,11.547 14872-14872/com.example.myapplication D/rag3,Action,203
2019-04-09 16,32,11.547 14872-14872/com.example.myapplication D/rag3,Fighting,204
2019-04-09 16,32,11.547 14872-14872/com.example.myapplication D/rag3,Sports,205
2019-04-09 16,32,11.547 14872-14872/com.example.myapplication D/rag3,Strategy,206
2019-04-09 16,32,11.547 14872-14872/com.example.myapplication D/rag3,Strategy,207
2019-04-09 16,32,11.547 14872-14872/com.example.myapplication D/rag3,Action,208
2019-04-09 16,32,11.547 14872-14872/com.example.myapplication D/rag3,Action,209
2019-04-09 16,32,11.547 14872-14872/com.example.myapplication D/rag3,Sports,210
2019-04-09 16,32,11.547 14872-14872/com.example.myapplication D/rag3,Action,211
2019-04-09 16,32,11.547 14872-14872/com.example.myapplication D/rag3,Action,212
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Driving,213
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,214
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,215
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,216
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,217
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Racing,218
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,219
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,220
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,221
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Adventure,222
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Sports,223
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,224
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,225
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,226
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,227
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,228
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Sports,229
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,230
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Sports,231
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Adventure,232
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,233
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,234
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Strategy,235
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,236
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,237
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Driving,238
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,239
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,240
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,241
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,242
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,243
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,244
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,245
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,246
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,247
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,248
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,249
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,250
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,251
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,252
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,253
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Sports,254
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Strategy,255
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,256
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,257
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,258
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,259
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Strategy,260
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Driving,261
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,262
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Sports,263
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,264
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Driving,265
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Sports,266
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Strategy,267
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,268
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,269
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,270
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,271
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,272
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,273
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Sports,274
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,275
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,276
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Sports,277
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,278
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,279
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,280
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,281
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Driving,282
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,283
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,284
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,285
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Sports,286
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Sports,287
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Strategy,288
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,289
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,290
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,291
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Sports,292
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,293
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Sports,294
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Strategy,295
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Sports,296
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,297
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,298
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Strategy,299
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,300
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Puzzle,301
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Shooter,302
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Driving,303
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Sports,304
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,305
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,306
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,307
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,308
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,309
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,310
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,311
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,312
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Sports,313
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,314
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Strategy,315
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Sports,316
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,317
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,318
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Strategy,319
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,320
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,321
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,322
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Strategy,323
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Sports,324
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,325
2019-04-09 16,32,11.548 14872-14872/com.example.myapplication D/rag3,Action,326
2019-04-09 16,32,11.549 14872-14872/com.example.myapplication D/rag3,Strategy,327
2019-04-09 16,32,11.549 14872-14872/com.example.myapplication D/rag3,Action,328
2019-04-09 16,32,11.549 14872-14872/com.example.myapplication D/rag3,Driving,329
2019-04-09 16,32,11.549 14872-14872/com.example.myapplication D/rag3,Strategy,330
2019-04-09 16,32,11.549 14872-14872/com.example.myapplication D/rag3,Action,331
2019-04-09 16,32,11.549 14872-14872/com.example.myapplication D/rag3,Strategy,332
2019-04-09 16,32,11.549 14872-14872/com.example.myapplication D/rag3,Action,333
2019-04-09 16,32,11.549 14872-14872/com.example.myapplication D/rag3,Strategy,334
2019-04-09 16,32,11.549 14872-14872/com.example.myapplication D/rag3,Action,335
2019-04-09 16,32,11.549 14872-14872/com.example.myapplication D/rag3,Action,336
2019-04-09 16,32,11.549 14872-14872/com.example.myapplication D/rag3,Strategy,337
2019-04-09 16,32,11.549 14872-14872/com.example.myapplication D/rag3,Action,338
2019-04-09 16,32,11.549 14872-14872/com.example.myapplication D/rag3,Action,339
2019-04-09 16,32,11.549 14872-14872/com.example.myapplication D/rag3,Strategy,340
2019-04-09 16,32,11.549 14872-14872/com.example.myapplication D/rag3,Driving,341
2019-04-09 16,32,11.549 14872-14872/com.example.myapplication D/rag3,Adventure,342
2019-04-09 16,32,11.549 14872-14872/com.example.myapplication D/rag3,Action,343
2019-04-09 16,32,11.549 14872-14872/com.example.myapplication D/rag3,Action,344
2019-04-09 16,32,11.549 14872-14872/com.example.myapplication D/rag3,Compilation,345
2019-04-09 16,32,11.549 14872-14872/com.example.myapplication D/rag3,Action,346
